 code  |          name           |         name_en         | province_code |  unit   | province_name 
 26281 | Hưng Thịnh              | Hung Thinh              | 75            | Xã      | Đồng Nai
 26296 | An Viễn                 | An Vien                 | 75            | Xã      | Đồng Nai
 26299 | Thống Nhất              | Thong Nhat              | 75            | Xã      | Đồng Nai
 26311 | Gia Kiệm                | Gia Kiem                | 75            | Xã      | Đồng Nai
 26326 | Dầu Giây                | Dau Giay                | 75            | Phường  | Đồng Nai
 26332 | Xuân Quế                | Xuan Que                | 75            | Xã      | Đồng Nai
 26341 | Cẩm Mỹ                  | Cam My                  | 75            | Xã      | Đồng Nai
 26347 | Xuân Đường              | Xuan Duong              | 75            | Xã      | Đồng Nai
 26359 | Xuân Đông               | Xuan Dong               | 75            | Xã      | Đồng Nai
 26362 | Sông Ray                | Song Ray                | 75            | Xã      | Đồng Nai
 26368 | Long Thành              | Long Thanh              | 75            | Phường  | Đồng Nai
 26374 | Tam Phước               | Tam Phuoc               | 75            | Phường  | Đồng Nai
 26377 | Phước Tân               | Phuoc Tan               | 75            | Phường  | Đồng Nai
 26380 | Long Hưng               | Long Hung               | 75            | Phường  | Đồng Nai
 26383 | An Phước                | An Phuoc                | 75            | Xã      | Đồng Nai
 26389 | Bình An                 | Binh An                 | 75            | Xã      | Đồng Nai
 26413 | Long Phước              | Long Phuoc              | 75            | Xã      | Đồng Nai
 26422 | Phước Thái              | Phuoc Thai              | 75            | Xã      | Đồng Nai
 26425 | Xuân Lộc                | Xuan Loc                | 75            | Phường  | Đồng Nai
 26428 | Xuân Bắc                | Xuan Bac                | 75            | Xã      | Đồng Nai
 26434 | Xuân Thành              | Xuan Thanh              | 75            | Xã      | Đồng Nai
 26446 | Xuân Hoà                | Xuan Hoa                | 75            | Xã      | Đồng Nai
 26458 | Xuân Phú                | Xuan Phu                | 75            | Xã      | Đồng Nai
 26461 | Xuân Định               | Xuan Dinh               | 75            | Xã      | Đồng Nai
 26485 | Nhơn Trạch              | Nhon Trach              | 75            | Phường  | Đồng Nai
 26491 | Đại Phước               | Dai Phuoc               | 75            | Xã      | Đồng Nai
 26503 | Phước An                | Phuoc An                | 75            | Xã      | Đồng Nai
 25747 | Thủ Dầu Một             | Thu Dau Mot             | 79            | Phường  | Hồ Chí Minh
 25750 | Phú Lợi                 | Phu Loi                 | 79            | Phường  | Hồ Chí Minh
 25760 | Bình Dương              | Binh Duong              | 79            | Phường  | Hồ Chí Minh
 25768 | Phú An                  | Phu An                  | 79            | Phường  | Hồ Chí Minh
 25771 | Chánh Hiệp              | Chanh Hiep              | 79            | Phường  | Hồ Chí Minh
 25777 | Dầu Tiếng               | Dau Tieng               | 79            | Xã      | Hồ Chí Minh
 25780 | Minh Thạnh              | Minh Thanh              | 79            | Xã      | Hồ Chí Minh
 25792 | Long Hoà                | Long Hoa                | 79            | Xã      | Hồ Chí Minh
 25807 | Thanh An                | Thanh An                | 79            | Xã      | Hồ Chí Minh
 25813 | Bến Cát                 | Ben Cat                 | 79            | Phường  | Hồ Chí Minh
 25819 | Trừ Văn Thố             | Tru Van Tho             | 79            | Xã      | Hồ Chí Minh
 25822 | Bàu Bàng                | Bau Bang                | 79            | Xã      | Hồ Chí Minh
 25837 | Chánh Phú Hoà           | Chanh Phu Hoa           | 79            | Phường  | Hồ Chí Minh
 25840 | Long Nguyên             | Long Nguyen             | 79            | Phường  | Hồ Chí Minh
 25843 | Tây Nam                 | Tay Nam                 | 79            | Phường  | Hồ Chí Minh
 25846 | Thới Hoà                | Thoi Hoa                | 79            | Phường  | Hồ Chí Minh
 25849 | Hoà Lợi                 | Hoa Loi                 | 79            | Phường  | Hồ Chí Minh
 25858 | Phú Giáo                | Phu Giao                | 79            | Xã      | Hồ Chí Minh
 25864 | Phước Thành             | Phuoc Thanh             | 79            | Xã      | Hồ Chí Minh
 25867 | An Long                 | An Long                 | 79            | Xã      | Hồ Chí Minh
 25882 | Phước Hoà               | Phuoc Hoa               | 79            | Xã      | Hồ Chí Minh
 25888 | Tân Uyên                | Tan Uyen                | 79            | Phường  | Hồ Chí Minh
 25891 | Tân Khánh               | Tan Khanh               | 79            | Phường  | Hồ Chí Minh
 25906 | Bắc Tân Uyên            | Bac Tan Uyen            | 79            | Xã      | Hồ Chí Minh
 25909 | Thường Tân              | Thuong Tan              | 79            | Xã      | Hồ Chí Minh
 25912 | Vĩnh Tân                | Vinh Tan                | 79            | Phường  | Hồ Chí Minh
 25915 | Bình Cơ                 | Binh Co                 | 79            | Phường  | Hồ Chí Minh
 25920 | Tân Hiệp                | Tan Hiep                | 79            | Phường  | Hồ Chí Minh
 25942 | Dĩ An                   | Di An                   | 79            | Phường  | Hồ Chí Minh
 25945 | Tân Đông Hiệp           | Tan Dong Hiep           | 79            | Phường  | Hồ Chí Minh
 25951 | Đông Hoà                | Dong Hoa                | 79            | Phường  | Hồ Chí Minh
 25966 | Lái Thiêu               | Lai Thieu               | 79            | Phường  | Hồ Chí Minh
 25969 | Thuận Giao              | Thuan Giao              | 79            | Phường  | Hồ Chí Minh
 25975 | An Phú                  | An Phu                  | 79            | Phường  | Hồ Chí Minh
 25978 | Thuận An                | Thuan An                | 79            | Phường  | Hồ Chí Minh
 25987 | Bình Hoà                | Binh Hoa                | 79            | Phường  | Hồ Chí Minh
 26506 | Vũng Tàu                | Vung Tau                | 79            | Phường  | Hồ Chí Minh
 26526 | Tam Thắng               | Tam Thang               | 79            | Phường  | Hồ Chí Minh
 26536 | Rạch Dừa                | Rach Dua                | 79            | Phường  | Hồ Chí Minh
 26542 | Phước Thắng             | Phuoc Thang             | 79            | Phường  | Hồ Chí Minh
 26545 | Long Sơn                | Long Son                | 79            | Xã      | Hồ Chí Minh
 26560 | Bà Rịa                  | Ba Ria                  | 79            | Phường  | Hồ Chí Minh
 26566 | Long Hương              | Long Huong              | 79            | Phường  | Hồ Chí Minh
 26572 | Tam Long                | Tam Long                | 79            | Phường  | Hồ Chí Minh
 26575 | Ngãi Giao               | Ngai Giao               | 79            | Xã      | Hồ Chí Minh
 26584 | Xuân Sơn                | Xuan Son                | 79            | Xã      | Hồ Chí Minh
 26590 | Bình Giã                | Binh Gia                | 79            | Xã      | Hồ Chí Minh
 26596 | Châu Đức                | Chau Duc                | 79            | Xã      | Hồ Chí Minh
 26608 | Kim Long                | Kim Long                | 79            | Xã      | Hồ Chí Minh
 26617 | Nghĩa Thành             | Nghia Thanh             | 79            | Xã      | Hồ Chí Minh
 26620 | Hồ Tràm                 | Ho Tram                 | 79            | Xã      | Hồ Chí Minh
 26632 | Xuyên Mộc               | Xuyen Moc               | 79            | Xã      | Hồ Chí Minh
 26638 | Bàu Lâm                 | Bau Lam                 | 79            | Xã      | Hồ Chí Minh
 26641 | Hoà Hội                 | Hoa Hoi                 | 79            | Xã      | Hồ Chí Minh
 26647 | Hoà Hiệp                | Hoa Hiep                | 79            | Xã      | Hồ Chí Minh
 26656 | Bình Châu               | Binh Chau               | 79            | Xã      | Hồ Chí Minh
 26659 | Long Điền               | Long Dien               | 79            | Xã      | Hồ Chí Minh
 26662 | Long Hải                | Long Hai                | 79            | Xã      | Hồ Chí Minh
 26680 | Đất Đỏ                  | Dat Do                  | 79            | Xã      | Hồ Chí Minh
 26686 | Phước Hải               | Phuoc Hai               | 79            | Xã      | Hồ Chí Minh
 26704 | Phú Mỹ                  | Phu My                  | 79            | Phường  | Hồ Chí Minh
 26710 | Tân Hải                 | Tan Hai                 | 79            | Phường  | Hồ Chí Minh
 26713 | Tân Phước               | Tan Phuoc               | 79            | Phường  | Hồ Chí Minh
 26725 | Tân Thành               | Tan Thanh               | 79            | Phường  | Hồ Chí Minh
 26728 | Châu Pha                | Chau Pha                | 79            | Xã      | Hồ Chí Minh
 26732 | Côn Đảo                 | Con Dao                 | 79            | Đặc khu | Hồ Chí Minh
 26737 | Tân Định                | Tan Dinh                | 79            | Phường  | Hồ Chí Minh
 26740 | Sài Gòn                 | Sai Gon                 | 79            | Phường  | Hồ Chí Minh
 26743 | Bến Thành               | Ben Thanh               | 79            | Phường  | Hồ Chí Minh
 26758 | Cầu Ông Lãnh            | Cau Ong Lanh            | 79            | Phường  | Hồ Chí Minh
 26767 | An Phú Đông             | An Phu Dong             | 79            | Phường  | Hồ Chí Minh
 26773 | Thới An                 | Thoi An                 | 79            | Phường  | Hồ Chí Minh
 26782 | Tân Thới Hiệp           | Tan Thoi Hiep           | 79            | Phường  | Hồ Chí Minh
 26785 | Trung Mỹ Tây            | Trung My Tay            | 79            | Phường  | Hồ Chí Minh
 26791 | Đông Hưng Thuận         | Dong Hung Thuan         | 79            | Phường  | Hồ Chí Minh
 26800 | Linh Xuân               | Linh Xuan               | 79            | Phường  | Hồ Chí Minh
 26803 | Tam Bình                | Tam Binh                | 79            | Phường  | Hồ Chí Minh
 26809 | Hiệp Bình               | Hiep Binh               | 79            | Phường  | Hồ Chí Minh
 26824 | Thủ Đức                 | Thu Duc                 | 79            | Phường  | Hồ Chí Minh
 26833 | Long Bình               | Long Binh               | 79            | Phường  | Hồ Chí Minh
 26842 | Tăng Nhơn Phú           | Tang Nhon Phu           | 79            | Phường  | Hồ Chí Minh
 26848 | Phước Long              | Phuoc Long              | 79            | Phường  | Hồ Chí Minh
 26857 | Long Phước              | Long Phuoc              | 79            | Phường  | Hồ Chí Minh
 26860 | Long Trường             | Long Truong             | 79            | Phường  | Hồ Chí Minh
 26876 | An Nhơn                 | An Nhon                 | 79            | Phường  | Hồ Chí Minh
 26878 | An Hội Đông             | An Hoi Dong             | 79            | Phường  | Hồ Chí Minh
 26882 | An Hội Tây              | An Hoi Tay              | 79            | Phường  | Hồ Chí Minh
 26884 | Gò Vấp                  | Go Vap                  | 79            | Phường  | Hồ Chí Minh
 26890 | Hạnh Thông              | Hanh Thong              | 79            | Phường  | Hồ Chí Minh
 26898 | Thông Tây Hội           | Thong Tay Hoi           | 79            | Phường  | Hồ Chí Minh
 26905 | Bình Lợi Trung          | Binh Loi Trung          | 79            | Phường  | Hồ Chí Minh
 26911 | Bình Quới               | Binh Quoi               | 79            | Phường  | Hồ Chí Minh
 26929 | Bình Thạnh              | Binh Thanh              | 79            | Phường  | Hồ Chí Minh
 26944 | Gia Định                | Gia Dinh                | 79            | Phường  | Hồ Chí Minh
 26956 | Thạnh Mỹ Tây            | Thanh My Tay            | 79            | Phường  | Hồ Chí Minh
 26968 | Tân Sơn Nhất            | Tan Son Nhat            | 79            | Phường  | Hồ Chí Minh
 26977 | Tân Sơn Hoà             | Tan Son Hoa             | 79            | Phường  | Hồ Chí Minh
 26983 | Bảy Hiền                | Bay Hien                | 79            | Phường  | Hồ Chí Minh
 26995 | Tân Hoà                 | Tan Hoa                 | 79            | Phường  | Hồ Chí Minh
 27004 | Tân Bình                | Tan Binh                | 79            | Phường  | Hồ Chí Minh
 27007 | Tân Sơn                 | Tan Son                 | 79            | Phường  | Hồ Chí Minh
 27013 | Tây Thạnh               | Tay Thanh               | 79            | Phường  | Hồ Chí Minh
 27019 | Tân Sơn Nhì             | Tan Son Nhi             | 79            | Phường  | Hồ Chí Minh
 27022 | Phú Thọ Hoà             | Phu Tho Hoa             | 79            | Phường  | Hồ Chí Minh
 27028 | Phú Thạnh               | Phu Thanh               | 79            | Phường  | Hồ Chí Minh
 27031 | Tân Phú                 | Tan Phu                 | 79            | Phường  | Hồ Chí Minh
 27043 | Đức Nhuận               | Duc Nhuan               | 79            | Phường  | Hồ Chí Minh
 27058 | Cầu Kiệu                | Cau Kieu                | 79            | Phường  | Hồ Chí Minh
 27073 | Phú Nhuận               | Phu Nhuan               | 79            | Phường  | Hồ Chí Minh
 27094 | An Khánh                | An Khanh                | 79            | Phường  | Hồ Chí Minh
 27097 | Bình Trưng              | Binh Trung              | 79            | Phường  | Hồ Chí Minh
 27112 | Cát Lái                 | Cat Lai                 | 79            | Phường  | Hồ Chí Minh
 27139 | Xuân Hoà                | Xuan Hoa                | 79            | Phường  | Hồ Chí Minh
 27142 | Nhiêu Lộc               | Nhieu Loc               | 79            | Phường  | Hồ Chí Minh
 27154 | Bàn Cờ                  | Ban Co                  | 79            | Phường  | Hồ Chí Minh
 27163 | Hoà Hưng                | Hoa Hung                | 79            | Phường  | Hồ Chí Minh
 27169 | Diên Hồng               | Dien Hong               | 79            | Phường  | Hồ Chí Minh
 27190 | Vườn Lài                | Vuon Lai                | 79            | Phường  | Hồ Chí Minh
 27211 | Hoà Bình                | Hoa Binh                | 79            | Phường  | Hồ Chí Minh
 27226 | Phú Thọ                 | Phu Tho                 | 79            | Phường  | Hồ Chí Minh
 27232 | Bình Thới               | Binh Thoi               | 79            | Phường  | Hồ Chí Minh
 27238 | Minh Phụng              | Minh Phung              | 79            | Phường  | Hồ Chí Minh
 27259 | Xóm Chiếu               | Xom Chieu               | 79            | Phường  | Hồ Chí Minh
 27265 | Khánh Hội               | Khanh Hoi               | 79            | Phường  | Hồ Chí Minh
 27286 | Vĩnh Hội                | Vinh Hoi                | 79            | Phường  | Hồ Chí Minh
 27301 | Chợ Quán                | Cho Quan                | 79            | Phường  | Hồ Chí Minh
 27316 | An Đông                 | An Dong                 | 79            | Phường  | Hồ Chí Minh
 27343 | Chợ Lớn                 | Cho Lon                 | 79            | Phường  | Hồ Chí Minh
 27349 | Phú Lâm                 | Phu Lam                 | 79            | Phường  | Hồ Chí Minh
 27364 | Bình Phú                | Binh Phu                | 79            | Phường  | Hồ Chí Minh
 27367 | Bình Tây                | Binh Tay                | 79            | Phường  | Hồ Chí Minh
 27373 | Bình Tiên               | Binh Tien               | 79            | Phường  | Hồ Chí Minh
 27418 | Chánh Hưng              | Chanh Hung              | 79            | Phường  | Hồ Chí Minh
 27424 | Bình Đông               | Binh Dong               | 79            | Phường  | Hồ Chí Minh
 27427 | Phú Định                | Phu Dinh                | 79            | Phường  | Hồ Chí Minh
 27439 | Bình Hưng Hoà           | Binh Hung Hoa           | 79            | Phường  | Hồ Chí Minh
 27442 | Bình Tân                | Binh Tan                | 79            | Phường  | Hồ Chí Minh
 27448 | Bình Trị Đông           | Binh Tri Dong           | 79            | Phường  | Hồ Chí Minh
 27457 | Tân Tạo                 | Tan Tao                 | 79            | Phường  | Hồ Chí Minh
 27460 | An Lạc                  | An Lac                  | 79            | Phường  | Hồ Chí Minh
 27475 | Tân Hưng                | Tan Hung                | 79            | Phường  | Hồ Chí Minh
 27478 | Tân Thuận               | Tan Thuan               | 79            | Phường  | Hồ Chí Minh
 27484 | Phú Thuận               | Phu Thuan               | 79            | Phường  | Hồ Chí Minh
 27487 | Tân Mỹ                  | Tan My                  | 79            | Phường  | Hồ Chí Minh
 27496 | Tân An Hội              | Tan An Hoi              | 79            | Xã      | Hồ Chí Minh
 27508 | An Nhơn Tây             | An Nhon Tay             | 79            | Xã      | Hồ Chí Minh
 27511 | Nhuận Đức               | Nhuan Duc               | 79            | Xã      | Hồ Chí Minh
 27526 | Thái Mỹ                 | Thai My                 | 79            | Xã      | Hồ Chí Minh
 27541 | Phú Hoà Đông            | Phu Hoa Dong            | 79            | Xã      | Hồ Chí Minh
 27544 | Bình Mỹ                 | Binh My                 | 79            | Xã      | Hồ Chí Minh
 27553 | Củ Chi                  | Cu Chi                  | 79            | Xã      | Hồ Chí Minh
 27559 | Hóc Môn                 | Hoc Mon                 | 79            | Xã      | Hồ Chí Minh
 27568 | Đông Thạnh              | Dong Thanh              | 79            | Xã      | Hồ Chí Minh
 27577 | Xuân Thới Sơn           | Xuan Thoi Son           | 79            | Xã      | Hồ Chí Minh
 27592 | Bà Điểm                 | Ba Diem                 | 79            | Xã      | Hồ Chí Minh
 27595 | Tân Nhựt                | Tan Nhut                | 79            | Xã      | Hồ Chí Minh
 27601 | Vĩnh Lộc                | Vinh Loc                | 79            | Xã      | Hồ Chí Minh
 27604 | Tân Vĩnh Lộc            | Tan Vinh Loc            | 79            | Xã      | Hồ Chí Minh
 27610 | Bình Lợi                | Binh Loi                | 79            | Xã      | Hồ Chí Minh
 27619 | Bình Hưng               | Binh Hung               | 79            | Xã      | Hồ Chí Minh
 27628 | Hưng Long               | Hung Long               | 79            | Xã      | Hồ Chí Minh
 27637 | Bình Chánh              | Binh Chanh              | 79            | Xã      | Hồ Chí Minh
 27655 | Nhà Bè                  | Nha Be                  | 79            | Xã      | Hồ Chí Minh
 27658 | Hiệp Phước              | Hiep Phuoc              | 79            | Xã      | Hồ Chí Minh
 27664 | Cần Giờ                 | Can Gio                 | 79            | Xã      | Hồ Chí Minh
 27667 | Bình Khánh              | Binh Khanh              | 79            | Xã      | Hồ Chí Minh
 27673 | An Thới Đông            | An Thoi Dong            | 79            | Xã      | Hồ Chí Minh
 27676 | Thạnh An                | Thanh An                | 79            | Xã      | Hồ Chí Minh
 25459 | Tân Ninh                | Tan Ninh                | 80            | Phường  | Tây Ninh
 25480 | Bình Minh               | Binh Minh               | 80            | Phường  | Tây Ninh
 25486 | Tân Biên                | Tan Bien                | 80            | Xã      | Tây Ninh
 25489 | Tân Lập                 | Tan Lap                 | 80            | Xã      | Tây Ninh
 25498 | Thạnh Bình              | Thanh Binh              | 80            | Xã      | Tây Ninh
 25510 | Trà Vong                | Tra Vong                | 80            | Xã      | Tây Ninh
 25516 | Tân Châu                | Tan Chau                | 80            | Xã      | Tây Ninh
 25522 | Tân Đông                | Tan Dong                | 80            | Xã      | Tây Ninh
 25525 | Tân Hội                 | Tan Hoi                 | 80            | Xã      | Tây Ninh
 25531 | Tân Hoà                 | Tan Hoa                 | 80            | Xã      | Tây Ninh
 25534 | Tân Thành               | Tan Thanh               | 80            | Xã      | Tây Ninh
 25549 | Tân Phú                 | Tan Phu                 | 80            | Xã      | Tây Ninh
 25552 | Dương Minh Châu         | Duong Minh Chau         | 80            | Xã      | Tây Ninh
 25567 | Ninh Thạnh              | Ninh Thanh              | 80            | Phường  | Tây Ninh
 25573 | Cầu Khởi                | Cau Khoi                | 80            | Xã      | Tây Ninh
 25579 | Lộc Ninh                | Loc Ninh                | 80            | Xã      | Tây Ninh
 25585 | Châu Thành              | Chau Thanh              | 80            | Xã      | Tây Ninh
 25588 | Hảo Đước                | Hao Duoc                | 80            | Xã      | Tây Ninh
 25591 | Phước Vinh              | Phuoc Vinh              | 80            | Xã      | Tây Ninh
 25606 | Hoà Hội                 | Hoa Hoi                 | 80            | Xã      | Tây Ninh
 25621 | Ninh Điền               | Ninh Dien               | 80            | Xã      | Tây Ninh
 25630 | Long Hoa                | Long Hoa                | 80            | Phường  | Tây Ninh
 25633 | Thanh Điền              | Thanh Dien              | 80            | Phường  | Tây Ninh
 25645 | Hoà Thành               | Hoa Thanh               | 80            | Phường  | Tây Ninh
 25654 | Gò Dầu                  | Go Dau                  | 80            | Phường  | Tây Ninh
 25657 | Thạnh Đức               | Thanh Duc               | 80            | Xã      | Tây Ninh
 25663 | Phước Thạnh             | Phuoc Thanh             | 80            | Xã      | Tây Ninh
 25666 | Truông Mít              | Truong Mit              | 80            | Xã      | Tây Ninh
 25672 | Gia Lộc                 | Gia Loc                 | 80            | Phường  | Tây Ninh
 25681 | Bến Cầu                 | Ben Cau                 | 80            | Xã      | Tây Ninh
 25684 | Long Chữ                | Long Chu                | 80            | Xã      | Tây Ninh
 25702 | Long Thuận              | Long Thuan              | 80            | Xã      | Tây Ninh
 25708 | Trảng Bàng              | Trang Bang              | 80            | Phường  | Tây Ninh
 25711 | Hưng Thuận              | Hung Thuan              | 80            | Xã      | Tây Ninh
 25729 | Phước Chỉ               | Phuoc Chi               | 80            | Xã      | Tây Ninh
 25732 | An Tịnh                 | An Tinh                 | 80            | Phường  | Tây Ninh
 27694 | Long An                 | Long An                 | 80            | Phường  | Tây Ninh
 27712 | Tân An                  | Tan An                  | 80            | Phường  | Tây Ninh
 27715 | Khánh Hậu               | Khanh Hau               | 80            | Phường  | Tây Ninh
 27721 | Tân Hưng                | Tan Hung                | 80            | Xã      | Tây Ninh
 27727 | Hưng Điền               | Hung Dien               | 80            | Xã      | Tây Ninh
 27736 | Vĩnh Thạnh              | Vinh Thanh              | 80            | Xã      | Tây Ninh
 27748 | Vĩnh Châu               | Vinh Chau               | 80            | Xã      | Tây Ninh
 27757 | Vĩnh Hưng               | Vinh Hung               | 80            | Xã      | Tây Ninh
 27763 | Khánh Hưng              | Khanh Hung              | 80            | Xã      | Tây Ninh
 27775 | Tuyên Bình              | Tuyen Binh              | 80            | Xã      | Tây Ninh
 27787 | Kiến Tường              | Kien Tuong              | 80            | Phường  | Tây Ninh
 27793 | Bình Hiệp               | Binh Hiep               | 80            | Xã      | Tây Ninh
 27811 | Bình Hoà                | Binh Hoa                | 80            | Xã      | Tây Ninh
 27817 | Tuyên Thạnh             | Tuyen Thanh             | 80            | Xã      | Tây Ninh
 27823 | Mộc Hoá                 | Moc Hoa                 | 80            | Xã      | Tây Ninh
 27826 | Tân Thạnh               | Tan Thanh               | 80            | Xã      | Tây Ninh
 27838 | Nhơn Hoà Lập            | Nhon Hoa Lap            | 80            | Xã      | Tây Ninh
 27841 | Hậu Thạnh               | Hau Thanh               | 80            | Xã      | Tây Ninh
 27856 | Nhơn Ninh               | Nhon Ninh               | 80            | Xã      | Tây Ninh
 27865 | Thạnh Hoá               | Thanh Hoa               | 80            | Xã      | Tây Ninh
 27868 | Bình Thành              | Binh Thanh              | 80            | Xã      | Tây Ninh
 27877 | Thạnh Phước             | Thanh Phuoc             | 80            | Xã      | Tây Ninh
 27889 | Tân Tây                 | Tan Tay                 | 80            | Xã      | Tây Ninh
 27898 | Đông Thành              | Dong Thanh              | 80            | Xã      | Tây Ninh
 27907 | Mỹ Quý                  | My Quy                  | 80            | Xã      | Tây Ninh
 27925 | Đức Huệ                 | Duc Hue                 | 80            | Xã      | Tây Ninh
 27931 | Hậu Nghĩa               | Hau Nghia               | 80            | Xã      | Tây Ninh
 27937 | Đức Hoà                 | Duc Hoa                 | 80            | Xã      | Tây Ninh
 27943 | An Ninh                 | An Ninh                 | 80            | Xã      | Tây Ninh
 27952 | Hiệp Hoà                | Hiep Hoa                | 80            | Xã      | Tây Ninh
 27964 | Đức Lập                 | Duc Lap                 | 80            | Xã      | Tây Ninh
 27976 | Mỹ Hạnh                 | My Hanh                 | 80            | Xã      | Tây Ninh
 27979 | Hoà Khánh               | Hoa Khanh               | 80            | Xã      | Tây Ninh
 27991 | Bến Lức                 | Ben Luc                 | 80            | Xã      | Tây Ninh
 27994 | Thạnh Lợi               | Thanh Loi               | 80            | Xã      | Tây Ninh
 28003 | Lương Hoà               | Luong Hoa               | 80            | Xã      | Tây Ninh
 28015 | Bình Đức                | Binh Duc                | 80            | Xã      | Tây Ninh
 28018 | Mỹ Yên                  | My Yen                  | 80            | Xã      | Tây Ninh
 28036 | Thủ Thừa                | Thu Thua                | 80            | Xã      | Tây Ninh
 28051 | Mỹ Thạnh                | My Thanh                | 80            | Xã      | Tây Ninh
 28066 | Mỹ An                   | My An                   | 80            | Xã      | Tây Ninh
 28072 | Tân Long                | Tan Long                | 80            | Xã      | Tây Ninh
 28075 | Tân Trụ                 | Tan Tru                 | 80            | Xã      | Tây Ninh
 28087 | Nhựt Tảo                | Nhut Tao                | 80            | Xã      | Tây Ninh
 28093 | Vàm Cỏ                  | Vam Co                  | 80            | Xã      | Tây Ninh
 28108 | Cần Đước                | Can Duoc                | 80            | Xã      | Tây Ninh
 28114 | Rạch Kiến               | Rach Kien               | 80            | Xã      | Tây Ninh
 28126 | Long Cang               | Long Cang               | 80            | Xã      | Tây Ninh
 28132 | Mỹ Lệ                   | My Le                   | 80            | Xã      | Tây Ninh
 28138 | Tân Lân                 | Tan Lan                 | 80            | Xã      | Tây Ninh
 28144 | Long Hựu                | Long Huu                | 80            | Xã      | Tây Ninh
 28159 | Cần Giuộc               | Can Giuoc               | 80            | Xã      | Tây Ninh
 28165 | Phước Lý                | Phuoc Ly                | 80            | Xã      | Tây Ninh
 28177 | Mỹ Lộc                  | My Loc                  | 80            | Xã      | Tây Ninh
 28201 | Phước Vĩnh Tây          | Phuoc Vinh Tay          | 80            | Xã      | Tây Ninh
 28207 | Tân Tập                 | Tan Tap                 | 80            | Xã      | Tây Ninh
 28210 | Tầm Vu                  | Tam Vu                  | 80            | Xã      | Tây Ninh
 28222 | Vĩnh Công               | Vinh Cong               | 80            | Xã      | Tây Ninh
 28225 | Thuận Mỹ                | Thuan My                | 80            | Xã      | Tây Ninh
 28243 | An Lục Long             | An Luc Long             | 80            | Xã      | Tây Ninh
 28249 | Đạo Thạnh               | Dao Thanh               | 82            | Phường  | Đồng Tháp
 28261 | Mỹ Tho                  | My Tho                  | 82            | Phường  | Đồng Tháp
 28270 | Thới Sơn                | Thoi Son                | 82            | Phường  | Đồng Tháp
 28273 | Mỹ Phong                | My Phong                | 82            | Phường  | Đồng Tháp
 28285 | Trung An                | Trung An                | 82            | Phường  | Đồng Tháp
 28297 | Long Thuận              | Long Thuan              | 82            | Phường  | Đồng Tháp
 28306 | Gò Công                 | Go Cong                 | 82            | Phường  | Đồng Tháp
 28315 | Bình Xuân               | Binh Xuan               | 82            | Phường  | Đồng Tháp
 28321 | Tân Phước 1             | Tan Phuoc 1             | 82            | Xã      | Đồng Tháp
 28327 | Tân Phước 2             | Tan Phuoc 2             | 82            | Xã      | Đồng Tháp
 28336 | Hưng Thạnh              | Hung Thanh              | 82            | Xã      | Đồng Tháp
 28345 | Tân Phước 3             | Tan Phuoc 3             | 82            | Xã      | Đồng Tháp
 28360 | Cái Bè                  | Cai Be                  | 82            | Xã      | Đồng Tháp
 28366 | Hậu Mỹ                  | Hau My                  | 82            | Xã      | Đồng Tháp
 28378 | Mỹ Thiện                | My Thien                | 82            | Xã      | Đồng Tháp
 28393 | Hội Cư                  | Hoi Cu                  | 82            | Xã      | Đồng Tháp
 28405 | Mỹ Đức Tây              | My Duc Tay              | 82            | Xã      | Đồng Tháp
 28414 | Mỹ Lợi                  | My Loi                  | 82            | Xã      | Đồng Tháp
 28426 | Thanh Hưng              | Thanh Hung              | 82            | Xã      | Đồng Tháp
 28429 | An Hữu                  | An Huu                  | 82            | Xã      | Đồng Tháp
 28435 | Mỹ Phước Tây            | My Phuoc Tay            | 82            | Phường  | Đồng Tháp
 28436 | Thanh Hoà               | Thanh Hoa               | 82            | Phường  | Đồng Tháp
 28439 | Cai Lậy                 | Cai Lay                 | 82            | Phường  | Đồng Tháp
 28444 | Thạnh Phú               | Thanh Phu               | 82            | Xã      | Đồng Tháp
 28456 | Mỹ Thành                | My Thanh                | 82            | Xã      | Đồng Tháp
 28468 | Tân Phú                 | Tan Phu                 | 82            | Xã      | Đồng Tháp
 28471 | Bình Phú                | Binh Phu                | 82            | Xã      | Đồng Tháp
 28477 | Nhị Quý                 | Nhi Quy                 | 82            | Phường  | Đồng Tháp
 28501 | Hiệp Đức                | Hiep Duc                | 82            | Xã      | Đồng Tháp
 28504 | Long Tiên               | Long Tien               | 82            | Xã      | Đồng Tháp
 28516 | Ngũ Hiệp                | Ngu Hiep                | 82            | Xã      | Đồng Tháp
 28519 | Châu Thành              | Chau Thanh              | 82            | Xã      | Đồng Tháp
 28525 | Tân Hương               | Tan Huong               | 82            | Xã      | Đồng Tháp
 28537 | Long Hưng               | Long Hung               | 82            | Xã      | Đồng Tháp
 28543 | Long Định               | Long Dinh               | 82            | Xã      | Đồng Tháp
 28564 | Bình Trưng              | Binh Trung              | 82            | Xã      | Đồng Tháp
 28576 | Vĩnh Kim                | Vinh Kim                | 82            | Xã      | Đồng Tháp
 28582 | Kim Sơn                 | Kim Son                 | 82            | Xã      | Đồng Tháp
 28594 | Chợ Gạo                 | Cho Gao                 | 82            | Xã      | Đồng Tháp
 28603 | Mỹ Tịnh An              | My Tinh An              | 82            | Xã      | Đồng Tháp
