Tỉnh Thành Phố,Mã TP,Quận Huyện,Mã QH,Phường Xã,Mã PX,Cấp,Tên Tiếng Anh
Thành phố Hải Phòng,31,Quận Lê Chân,305,Phường An Dương,11377,Phường,
Thành phố Hải Phòng,31,Quận Lê Chân,305,Phường Trần Nguyên Hãn,11380,Phường,
Thành phố Hải Phòng,31,Quận Lê Chân,305,Phường Hồ Nam,11383,Phường,
Thành phố Hải Phòng,31,Quận Lê Chân,305,Phường Trại Cau,11386,Phường,
Thành phố Hải Phòng,31,Quận Lê Chân,305,Phường Dư Hàng,11389,Phường,
Thành phố Hải Phòng,31,Quận Lê Chân,305,Phường Hàng Kênh,11392,Phường,
Thành phố Hải Phòng,31,Quận Lê Chân,305,Phường Đông Hải,11395,Phường,
Thành phố Hải Phòng,31,Quận Lê Chân,305,Phường Niệm Nghĩa,11398,Phường,
Thành phố Hải Phòng,31,Quận Lê Chân,305,Phường Nghĩa Xá,11401,Phường,
Thành phố Hải Phòng,31,Quận Lê Chân,305,Phường Dư Hàng Kênh,11404,Phường,
Thành phố Hải Phòng,31,Quận Lê Chân,305,Phường Kênh Dương,11405,Phường,
Thành phố Hải Phòng,31,Quận Lê Chân,305,Phường Vĩnh Niệm,11407,Phường,
Thành phố Hải Phòng,31,Quận Hải An,306,Phường Đông Hải 1,11410,Phường,
Thành phố Hải Phòng,31,Quận Hải An,306,Phường Đông Hải 2,11411,Phường,
Thành phố Hải Phòng,31,Quận Hải An,306,Phường Đằng Lâm,11413,Phường,
Thành phố Hải Phòng,31,Quận Hải An,306,Phường Thành Tô,11414,Phường,
Thành phố Hải Phòng,31,Quận Hải An,306,Phường Đằng Hải,11416,Phường,
Thành phố Hải Phòng,31,Quận Hải An,306,Phường Nam Hải,11419,Phường,
Thành phố Hải Phòng,31,Quận Hải An,306,Phường Cát Bi,11422,Phường,
Thành phố Hải Phòng,31,Quận Hải An,306,Phường Tràng Cát,11425,Phường,
Thành phố Hải Phòng,31,Quận Kiến An,307,Phường Quán Trữ,11428,Phường,
Thành phố Hải Phòng,31,Quận Kiến An,307,Phường Lãm Hà,11429,Phường,
Thành phố Hải Phòng,31,Quận Kiến An,307,Phường Đồng Hoà,11431,Phường,
Thành phố Hải Phòng,31,Quận Kiến An,307,Phường Bắc Sơn,11434,Phường,
Thành phố Hải Phòng,31,Quận Kiến An,307,Phường Nam Sơn,11437,Phường,
Thành phố Hải Phòng,31,Quận Kiến An,307,Phường Ngọc Sơn,11440,Phường,
Thành phố Hải Phòng,31,Quận Kiến An,307,Phường Trần Thành Ngọ,11443,Phường,
Thành phố Hải Phòng,31,Quận Kiến An,307,Phường Văn Đẩu,11446,Phường,
Thành phố Hải Phòng,31,Quận Kiến An,307,Phường Phù Liễn,11449,Phường,
Thành phố Hải Phòng,31,Quận Kiến An,307,Phường Tràng Minh,11452,Phường,
Thành phố Hải Phòng,31,Quận Đồ Sơn,308,Phường Ngọc Xuyên,11455,Phường,
Thành phố Hải Phòng,31,Quận Đồ Sơn,308,Phường Hải Sơn,11458,Phường,
Thành phố Hải Phòng,31,Quận Đồ Sơn,308,Phường Vạn Hương,11461,Phường,
Thành phố Hải Phòng,31,Quận Đồ Sơn,308,Phường Minh Đức,11465,Phường,
Thành phố Hải Phòng,31,Quận Đồ Sơn,308,Phường Bàng La,11467,Phường,
Thành phố Hải Phòng,31,Quận Đồ Sơn,308,Phường Hợp Đức,11737,Phường,
Thành phố Hải Phòng,31,Quận Dương Kinh,309,Phường Đa Phúc,11683,Phường,
Thành phố Hải Phòng,31,Quận Dương Kinh,309,Phường Hưng Đạo,11686,Phường,
Thành phố Hải Phòng,31,Quận Dương Kinh,309,Phường Anh Dũng,11689,Phường,
Thành phố Hải Phòng,31,Quận Dương Kinh,309,Phường Hải Thành,11692,Phường,
Thành phố Hải Phòng,31,Quận Dương Kinh,309,Phường Hoà Nghĩa,11707,Phường,
Thành phố Hải Phòng,31,Quận Dương Kinh,309,Phường Tân Thành,11740,Phường,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Thị trấn Núi Đèo,11470,Thị trấn,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Thị trấn Minh Đức,11473,Thị trấn,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Lại Xuân,11476,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã An Sơn,11479,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Kỳ Sơn,11482,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Liên Khê,11485,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Lưu Kiếm,11488,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Lưu Kỳ,11491,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Gia Minh,11494,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Gia Đức,11497,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Minh Tân,11500,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Phù Ninh,11503,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Quảng Thanh,11506,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Chính Mỹ,11509,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Kênh Giang,11512,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Hợp Thành,11515,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Cao Nhân,11518,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Mỹ Đồng,11521,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Đông Sơn,11524,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Hoà Bình,11527,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Trung Hà,11530,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã An Lư,11533,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Thuỷ Triều,11536,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Ngũ Lão,11539,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Phục Lễ,11542,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Tam Hưng,11545,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Phả Lễ,11548,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Lập Lễ,11551,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Kiền Bái,11554,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Thiên Hương,11557,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Thuỷ Sơn,11560,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Thuỷ Đường,11563,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Hoàng Động,11566,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Lâm Động,11569,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Hoa Động,11572,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Tân Dương,11575,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Dương Quan,11578,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Thị trấn An Dương,11581,Thị trấn,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã Lê Thiện,11584,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã Đại Bản,11587,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã An Hoà,11590,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã Hồng Phong,11593,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã Tân Tiến,11596,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã An Hưng,11599,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã An Hồng,11602,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã Bắc Sơn,11605,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã Nam Sơn,11608,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã Lê Lợi,11611,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã Đặng Cương,11614,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã Đồng Thái,11617,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã Quốc Tuấn,11620,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã An Đồng,11623,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã Hồng Thái,11626,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Thị trấn An Lão,11629,Thị trấn,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã Bát Trang,11632,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã Trường Thọ,11635,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã Trường Thành,11638,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã An Tiến,11641,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã Quang Hưng,11644,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã Quang Trung,11647,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã Quốc Tuấn,11650,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã An Thắng,11653,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Thị trấn Trường Sơn,11656,Thị trấn,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã Tân Dân,11659,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã Thái Sơn,11662,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã Tân Viên,11665,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã Mỹ Đức,11668,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã Chiến Thắng,11671,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã An Thọ,11674,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã An Thái,11677,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Thị trấn Núi Đối,11680,Thị trấn,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Đông Phương,11695,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Thuận Thiên,11698,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Hữu Bằng,11701,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Đại Đồng,11704,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Ngũ Phúc,11710,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Kiến Quốc,11713,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Du Lễ,11716,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Thuỵ Hương,11719,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Thanh Sơn,11722,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Minh Tân,11725,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Đại Hà,11728,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Ngũ Đoan,11731,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Tân Phong,11734,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Tân Trào,11743,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Đoàn Xá,11746,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Tú Sơn,11749,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Đại Hợp,11752,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Thị trấn Tiên Lãng,11755,Thị trấn,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Đại Thắng,11758,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Tiên Cường,11761,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Tự Cường,11764,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Quyết Tiến,11770,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Khởi Nghĩa,11773,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Tiên Thanh,11776,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Cấp Tiến,11779,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Kiến Thiết,11782,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Đoàn Lập,11785,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Bạch Đằng,11788,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Quang Phục,11791,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Toàn Thắng,11794,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Tiên Thắng,11797,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Tiên Minh,11800,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Bắc Hưng,11803,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Nam Hưng,11806,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Hùng Thắng,11809,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Tây Hưng,11812,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Đông Hưng,11815,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Vinh Quang,11821,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Thị trấn Vĩnh Bảo,11824,Thị trấn,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Dũng Tiến,11827,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Giang Biên,11830,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Thắng Thuỷ,11833,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Trung Lập,11836,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Việt Tiến,11839,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Vĩnh An,11842,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Vĩnh Long,11845,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Hiệp Hoà,11848,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Hùng Tiến,11851,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã An Hoà,11854,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Tân Hưng,11857,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Tân Liên,11860,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Nhân Hoà,11863,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Tam Đa,11866,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Hưng Nhân,11869,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Vinh Quang,11872,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Đồng Minh,11875,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Thanh Lương,11878,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Liên Am,11881,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Lý Học,11884,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Tam Cường,11887,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Hoà Bình,11890,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Tiền Phong,11893,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Vĩnh Phong,11896,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Cộng Hiền,11899,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Cao Minh,11902,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Cổ Am,11905,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Vĩnh Tiến,11908,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Trấn Dương,11911,Xã,
Thành phố Hải Phòng,31,Huyện Cát Hải,317,Thị trấn Cát Bà,11914,Thị trấn,
Thành phố Hải Phòng,31,Huyện Cát Hải,317,Thị trấn Cát Hải,11917,Thị trấn,
Thành phố Hải Phòng,31,Huyện Cát Hải,317,Xã Nghĩa Lộ,11920,Xã,
Thành phố Hải Phòng,31,Huyện Cát Hải,317,Xã Đồng Bài,11923,Xã,
Thành phố Hải Phòng,31,Huyện Cát Hải,317,Xã Hoàng Châu,11926,Xã,
Thành phố Hải Phòng,31,Huyện Cát Hải,317,Xã Văn Phong,11929,Xã,
Thành phố Hải Phòng,31,Huyện Cát Hải,317,Xã Phù Long,11932,Xã,
Thành phố Hải Phòng,31,Huyện Cát Hải,317,Xã Gia Luận,11935,Xã,
Thành phố Hải Phòng,31,Huyện Cát Hải,317,Xã Hiền Hào,11938,Xã,
Thành phố Hải Phòng,31,Huyện Cát Hải,317,Xã Trân Châu,11941,Xã,
Thành phố Hải Phòng,31,Huyện Cát Hải,317,Xã Việt Hải,11944,Xã,
Thành phố Hải Phòng,31,Huyện Cát Hải,317,Xã Xuân Đám,11947,Xã,
Thành phố Hải Phòng,31,Huyện Bạch Long Vĩ,318,,,Huyện,
Tỉnh Hưng Yên,33,Thành phố Hưng Yên,323,Phường Lam Sơn,11950,Phường,
Tỉnh Hưng Yên,33,Thành phố Hưng Yên,323,Phường Hiến Nam,11953,Phường,
Tỉnh Hưng Yên,33,Thành phố Hưng Yên,323,Phường An Tảo,11956,Phường,
Tỉnh Hưng Yên,33,Thành phố Hưng Yên,323,Phường Lê Lợi,11959,Phường,
Tỉnh Hưng Yên,33,Thành phố Hưng Yên,323,Phường Minh Khai,11962,Phường,
Tỉnh Hưng Yên,33,Thành phố Hưng Yên,323,Phường Quang Trung,11965,Phường,
Tỉnh Hưng Yên,33,Thành phố Hưng Yên,323,Phường Hồng Châu,11968,Phường,
Tỉnh Hưng Yên,33,Thành phố Hưng Yên,323,Xã Trung Nghĩa,11971,Xã,
Tỉnh Hưng Yên,33,Thành phố Hưng Yên,323,Xã Liên Phương,11974,Xã,
Tỉnh Hưng Yên,33,Thành phố Hưng Yên,323,Xã Hồng Nam,11977,Xã,
Tỉnh Hưng Yên,33,Thành phố Hưng Yên,323,Xã Quảng Châu,11980,Xã,
Tỉnh Hưng Yên,33,Thành phố Hưng Yên,323,Xã Bảo Khê,11983,Xã,
Tỉnh Hưng Yên,33,Thành phố Hưng Yên,323,Xã Phú Cường,12331,Xã,
Tỉnh Hưng Yên,33,Thành phố Hưng Yên,323,Xã Hùng Cường,12334,Xã,
Tỉnh Hưng Yên,33,Thành phố Hưng Yên,323,Xã Phương Chiểu,12382,Xã,
Tỉnh Hưng Yên,33,Thành phố Hưng Yên,323,Xã Tân Hưng,12385,Xã,
Tỉnh Hưng Yên,33,Thành phố Hưng Yên,323,Xã Hoàng Hanh,12388,Xã,
Tỉnh Hưng Yên,33,Huyện Văn Lâm,325,Thị trấn Như Quỳnh,11986,Thị trấn,
Tỉnh Hưng Yên,33,Huyện Văn Lâm,325,Xã Lạc Đạo,11989,Xã,
Tỉnh Hưng Yên,33,Huyện Văn Lâm,325,Xã Chỉ Đạo,11992,Xã,
Tỉnh Hưng Yên,33,Huyện Văn Lâm,325,Xã Đại Đồng,11995,Xã,
Tỉnh Hưng Yên,33,Huyện Văn Lâm,325,Xã Việt Hưng,11998,Xã,
Tỉnh Hưng Yên,33,Huyện Văn Lâm,325,Xã Tân Quang,12001,Xã,
Tỉnh Hưng Yên,33,Huyện Văn Lâm,325,Xã Đình Dù,12004,Xã,
Tỉnh Hưng Yên,33,Huyện Văn Lâm,325,Xã Minh Hải,12007,Xã,
Tỉnh Hưng Yên,33,Huyện Văn Lâm,325,Xã Lương Tài,12010,Xã,
Tỉnh Hưng Yên,33,Huyện Văn Lâm,325,Xã Trưng Trắc,12013,Xã,
Tỉnh Hưng Yên,33,Huyện Văn Lâm,325,Xã Lạc Hồng,12016,Xã,
Tỉnh Hưng Yên,33,Huyện Văn Giang,326,Thị trấn Văn Giang,12019,Thị trấn,
Tỉnh Hưng Yên,33,Huyện Văn Giang,326,Xã Xuân Quan,12022,Xã,
Tỉnh Hưng Yên,33,Huyện Văn Giang,326,Xã Cửu Cao,12025,Xã,
Tỉnh Hưng Yên,33,Huyện Văn Giang,326,Xã Phụng Công,12028,Xã,
Tỉnh Hưng Yên,33,Huyện Văn Giang,326,Xã Nghĩa Trụ,12031,Xã,
Tỉnh Hưng Yên,33,Huyện Văn Giang,326,Xã Long Hưng,12034,Xã,
Tỉnh Hưng Yên,33,Huyện Văn Giang,326,Xã Vĩnh Khúc,12037,Xã,
Tỉnh Hưng Yên,33,Huyện Văn Giang,326,Xã Liên Nghĩa,12040,Xã,
Tỉnh Hưng Yên,33,Huyện Văn Giang,326,Xã Tân Tiến,12043,Xã,
Tỉnh Hưng Yên,33,Huyện Văn Giang,326,Xã Thắng Lợi,12046,Xã,
Tỉnh Hưng Yên,33,Huyện Văn Giang,326,Xã Mễ Sở,12049,Xã,
Tỉnh Hưng Yên,33,Huyện Yên Mỹ,327,Thị trấn Yên Mỹ,12052,Thị trấn,
Tỉnh Hưng Yên,33,Huyện Yên Mỹ,327,Xã Giai Phạm,12055,Xã,
Tỉnh Hưng Yên,33,Huyện Yên Mỹ,327,Xã Nghĩa Hiệp,12058,Xã,
Tỉnh Hưng Yên,33,Huyện Yên Mỹ,327,Xã Đồng Than,12061,Xã,
Tỉnh Hưng Yên,33,Huyện Yên Mỹ,327,Xã Ngọc Long,12064,Xã,
Tỉnh Hưng Yên,33,Huyện Yên Mỹ,327,Xã Liêu Xá,12067,Xã,
Tỉnh Hưng Yên,33,Huyện Yên Mỹ,327,Xã Hoàn Long,12070,Xã,
Tỉnh Hưng Yên,33,Huyện Yên Mỹ,327,Xã Tân Lập,12073,Xã,
Tỉnh Hưng Yên,33,Huyện Yên Mỹ,327,Xã Thanh Long,12076,Xã,
Tỉnh Hưng Yên,33,Huyện Yên Mỹ,327,Xã Yên Phú,12079,Xã,
Tỉnh Hưng Yên,33,Huyện Yên Mỹ,327,Xã Việt Cường,12082,Xã,
Tỉnh Hưng Yên,33,Huyện Yên Mỹ,327,Xã Trung Hòa,12085,Xã,
Tỉnh Hưng Yên,33,Huyện Yên Mỹ,327,Xã Yên Hòa,12088,Xã,
Tỉnh Hưng Yên,33,Huyện Yên Mỹ,327,Xã Minh Châu,12091,Xã,
Tỉnh Hưng Yên,33,Huyện Yên Mỹ,327,Xã Trung Hưng,12094,Xã,
Tỉnh Hưng Yên,33,Huyện Yên Mỹ,327,Xã Lý Thường Kiệt,12097,Xã,
Tỉnh Hưng Yên,33,Huyện Yên Mỹ,327,Xã Tân Việt,12100,Xã,
Tỉnh Hưng Yên,33,Thị xã Mỹ Hào,328,Phường Bần Yên Nhân,12103,Phường,
Tỉnh Hưng Yên,33,Thị xã Mỹ Hào,328,Phường Phan Đình Phùng,12106,Phường,
Tỉnh Hưng Yên,33,Thị xã Mỹ Hào,328,Xã Cẩm Xá,12109,Xã,
Tỉnh Hưng Yên,33,Thị xã Mỹ Hào,328,Xã Dương Quang,12112,Xã,
Tỉnh Hưng Yên,33,Thị xã Mỹ Hào,328,Xã Hòa Phong,12115,Xã,
Tỉnh Hưng Yên,33,Thị xã Mỹ Hào,328,Phường Nhân Hòa,12118,Phường,
Tỉnh Hưng Yên,33,Thị xã Mỹ Hào,328,Phường Dị Sử,12121,Phường,
Tỉnh Hưng Yên,33,Thị xã Mỹ Hào,328,Phường Bạch Sam,12124,Phường,
Tỉnh Hưng Yên,33,Thị xã Mỹ Hào,328,Phường Minh Đức,12127,Phường,
Tỉnh Hưng Yên,33,Thị xã Mỹ Hào,328,Phường Phùng Chí Kiên,12130,Phường,
Tỉnh Hưng Yên,33,Thị xã Mỹ Hào,328,Xã Xuân Dục,12133,Xã,
Tỉnh Hưng Yên,33,Thị xã Mỹ Hào,328,Xã Ngọc Lâm,12136,Xã,
Tỉnh Hưng Yên,33,Thị xã Mỹ Hào,328,Xã Hưng Long,12139,Xã,
Tỉnh Hưng Yên,33,Huyện Ân Thi,329,Thị trấn Ân Thi,12142,Thị trấn,
Tỉnh Hưng Yên,33,Huyện Ân Thi,329,Xã Phù Ủng,12145,Xã,
Tỉnh Hưng Yên,33,Huyện Ân Thi,329,Xã Bắc Sơn,12148,Xã,
Tỉnh Hưng Yên,33,Huyện Ân Thi,329,Xã Bãi Sậy,12151,Xã,
Tỉnh Hưng Yên,33,Huyện Ân Thi,329,Xã Đào Dương,12154,Xã,
Tỉnh Hưng Yên,33,Huyện Ân Thi,329,Xã Tân Phúc,12157,Xã,
Tỉnh Hưng Yên,33,Huyện Ân Thi,329,Xã Vân Du,12160,Xã,
Tỉnh Hưng Yên,33,Huyện Ân Thi,329,Xã Quang Vinh,12163,Xã,
Tỉnh Hưng Yên,33,Huyện Ân Thi,329,Xã Xuân Trúc,12166,Xã,
Tỉnh Hưng Yên,33,Huyện Ân Thi,329,Xã Hoàng Hoa Thám,12169,Xã,
Tỉnh Hưng Yên,33,Huyện Ân Thi,329,Xã Quảng Lãng,12172,Xã,
Tỉnh Hưng Yên,33,Huyện Ân Thi,329,Xã Văn Nhuệ,12175,Xã,
Tỉnh Hưng Yên,33,Huyện Ân Thi,329,Xã Đặng Lễ,12178,Xã,
Tỉnh Hưng Yên,33,Huyện Ân Thi,329,Xã Cẩm Ninh,12181,Xã,
Tỉnh Hưng Yên,33,Huyện Ân Thi,329,Xã Nguyễn Trãi,12184,Xã,
Tỉnh Hưng Yên,33,Huyện Ân Thi,329,Xã Đa Lộc,12187,Xã,
